eternal	영원한
ethic	윤리
ethical	도덕상의
ethnic	인종의
evacuate	비우다
evaluate	평가하다
eve	저녁, 밤
even	-조차
evening	저녁
evenly	고르게, 균등하게
eventually	결국
ever	이전에
every	모든
evidence	증거
evident	명백한
evil	사악한
evolution	진화
evolve	진화하다
exact	정확한
exaggerate	과장하다
exaggerated	과장된
exam	시험
examination	진찰, 검사
examine	시험하다
example	보기
exceed	넘다
exceed	넘다, 초과하다
excel	뛰어나다
excellent	우수한
except	-을 제외하고는 제외하다
excess	초과
exchange	교환하다
excite	흥분시키다
excited	신이 난, 들뜬
excitement	흥분
exclaim	외치다
exclude	배척하다
exclusion	제외, 배제
exclusive	배타적인
excursion	소풍
excuse	변명
execute	실행하다, 집행하다
executive	집행의
exempt	면제된, ~이 없는
exercise	운동
exhaust	다 써버리다
exhibit	보이다
exhibition	전시회
exist	존재하다
existing	기존의, 현행의
exit	출구
exotic	외국의
expand	펴다
expanse	확장, 확대
expansion	확장, 팽창
expect	기대하다
expect	기대하다, 예상하다
expectation	기대
expedition	탐험
expel	내쫒다
expel	추방하다
expenditure	지출, 비용
expense	지출
expense	비용, 지출
expensive	비용이 드는
experience	경험
experienced	경험이 있는, 노련한, 능숙한
experiment	실험
expert	숙련가
expertise	대가의 의견
expiration	(기간,임기 등의)만료, 만기
expire	(계약등이)만료되다
explain	설명하다
explanation	설명
explicit	명백한
explode	폭발시키다
exploit	착취하다, 부당하게 이용하다
explore	탐험하다
explosion	폭팔
export	수출하다 수출
expose	쐬다, 드러내다, 맞히다
expose	드러내다
exposure	노출
express	발표하다
expressive	표현하는
exquisite	정교한, 더없이 훌륭한
extend	뻗다
extended	(기간 등을)연장한, 장기간에 걸친
extension	연장, 연기; (전화의)내선
extensive	광대한
extent	넓이
external	외부의
extinct	꺼진
extinction	멸종
extinctions	멸종
extra	가외의
extract	뽑아내다
extract	추출하다
extracurricular	과외의, 정규 과목 이외의
extrairdinary	보기 드문, 탁월한
extraordinary	이상한
extravagant	낭비벽이 있는
extreme	극단의
eye	눈
eyebrow	눈썹
fable	우화
fabric	천
fabrication	제작
face	얼굴
facilitate	쉽게하다
facility	쉬움
fact	사실
factor	요소
factory	공장
faculty	능력
fade	바래다
fail	실패하다
failure	실패
faint	기절하다
fair	공평한
fairly	상당히, 꽤
faith	신용
fake	모조품
fall	떨어지다
FALSE	거짓
fame	명성
fame	명성, 유명세
familiar	친한
family	가족
famine	기근
famous	유명한
fan	(영화 등의)팬
fancy	공상
fantastic	환상적인
fantasy	환상, 공상영화
far	멀리
faraway	먼
fare	요금
farewell	작별
farm	농장
farther	더 먼, 더 멀리
fascinate	황홀케 하다
fascinating	매혹적인, 황홀한
fashionable	유행하는
fast	빠른
fasten	단단히 고정시키다
fat	살찐
fatal	치명적인
fate	숙명
father	아버지
fatigue	피로
faucet	수도꼭지
fault	결점
favor	호의
favorite	마음에 드는 좋아하는 물건
favour	호의
fear	두려움
fearful	두려운
feasibility	가능성, 실행 가능함
feast	축제
feather	깃털
feature	얼굴의 생김새
federal	연방의
fee	요금
feed	음식(먹이)을 주다
feedback	피드백
feel	만져보다
fellow	동무
female	여성
fermentation	발효
ferry	나루터
fertile	비옥한
festive	축제의
fetus	태아
fever	열
few	소수의
fiasco	큰 실수, 대실패
fiber	섬유
fibre	섬유
field	들
fierce	흉포한
fight	싸움
figure	모습
file	종이끼우개
file	파일, 서류철
fill	가득 채우다
filter	여과기 여과하다
final	최후의
finalize	마무리 짓다, 완결하다
finance	재정
financial	재정의, 금전상의
find	발견하다
fine	훌륭한
fine	괜찮은, 벌금
finger	손가락 손가락을 대다
finish	끝내다
finite	한정되어 있는
fire	불
firm	굳은
fiscal	회계의, 재정상의
fish	물고기
fist	주먹
fit	맞는
fix	고정시키다
fixture	고정 세간, 붙박이
flag	기
flame	불꽃
flash	번쩍임
flat	편평한
flatter	아첨하다
flavor	(독특한)맛
flaw	금
flee	달아나다
flesh	살
flexible	구부리기 쉬운
flight	날기
flip	튀기다 홱 움직이다 튀기기
float	뜨다
flock	무리
flood	홍수
floor	마룻바닥
flourish	번창하다
flow	흐르다
flower	꽃
fluctuation	변동
fluent	유창한
fluid	유동성의
flush	왈칵흐르다
flutter	퍼덕거리다
fly	날다
foam	거품
focus	초점
fog	안개
fold	주름
folk	사람들
follow	쫓다
following	~후에, 다음의, 다음에 오는
fond	좋아하는
food	음식
fool	바보
foot	발
football	축구
for	대신에
forbid	금하다
force	힘
forecast	예상
forehead	이마
foreign	외국의
foresee	예견하다, 예감하다
foreseeable	예견할 수 있는
forest	숲
foretell	예견하다
forever	영원히
forget	잊다
forgive	용서하다
form	모양
formal	형식상의
format	(서적의)체제
formation	형성
former	이전의
formerly	이전에, 예전에
formula	공식
forth	앞으로
forthcoming	다가오는
fortunate	운좋은
fortune	운
forum	공개토론회
forward	앞쪽에
fossil	화석
foster	기르다
foul	역겨운, 반칙
found	설립하다.
foundation	기초
fountain	샘
fox	교활한 사람
fraction	분수
fragile	깨어지기 쉬운
frame	구조
framework	뼈대
frank	솔직한
fraud	사기
free	자유로운
freedom	자유
freelancer	프리렌서
freeze	얼다
freight	화물
frequent	빈번한
fresh	새로운
freshman	신입생
fridge	냉장고
friend	친구
fright	(갑자기 엄습하는)공포
frighten	무섭게 하다.
frog	개구리
from	(분리,이탈,출발점,기점)-로 부터
front	정면
frost	서리
frown	눈살을 찌푸리다
fruit	과일
frustrate	(계획 등을)좌절시키다
fry	기름으로 튀기다
fuel	연료
fulfil	이행하다
fulfill	이행하다
full	가득찬
fun	즐거운 생각
function	기능
fund	기금
fund-raising	모금
fundamental	기초(기준)의
funeral	장사
fur	모피
furious	노하여 펄펄뛰는
furnish	공급하다
furnished	가구가 비치된
furniture	가구
further	추가의, 더 멀리에
furthermore	더우기
fuse	신관
fusion	결합
future	미래
gain	얻다
galaxy	은하
gamble	도박하다 도박 도박해서 잃다
gang	한 떼
gap	갈라진 틈
garage	차고
garden	뜰
gasoline	가솔린
gate	문
gather	그러모으다
gaze	지켜보다
gear	톱니바퀴
gender	성
gene	유전(인)자
general	일반적인
generalize	일반화하다
generate	낳다
generate	발생시키다
generation	일대
generous	광대한
generous	관대한
genetic	유전의
genius	천재
genre	유형
gentle	온화한
gentleman	신사
genuine	진짜의
geography	지리
geology	지질학
geometry	기하학
germ	세균
gesture	몸짓
get	얻다
ghost	유령
giant	거인
gift	선물
gigantic	거대한
giggle	킥킥웃다
giraffe	기린
girl	소녀
give	주다
glacier	빙하
glad	기쁜
glance	흘긋 봄
glare	번쩍이는 빛
glass	유리
glimpse	흘끗 봄
glitter	바짝이다
global	공모양의
globe	지구, 구
gloomy	우울한, 어두운
glory	영광
glove	장갑
glow	타다
glue	아교
go	가다
goal	결승점
goat	염소
god	신
gold	금
good	좋은
goodbye	안녕히 가세요
goods	상품
gorgeous	호화로운
gospel	복음서, 신조
govern	다스리다
government	정부
grab	붙잡다
grace	은총
grace	우아함, 은혜
graceful	우아한
grade	등급
gradual	점차적인
gradual	완만한
graduate	학위를 수여하다
graduate	졸업하다
grain	곡물
grand	위대한
grandfather	할아버지
grant	받아들이다
grape	포도
graphic	그려 놓은 듯한
grasp	붙잡다
grass	풀밭
grateful	고맙게 생각하는
gratitude	감사
gratitude	감사하는 마음
gratuity	선물, 하사금
grave	무덤
grave	무덤, 중대한
gravity	중력
graze	풀을 먹다
great	커다란
greed	탐욕
green	초록색
greet	인사하다
grey	회색의
grief	심한 슬픔
grin	웃다
grind	갈다
grip	잡기
grocery	식품잡화류
gross	총계의
ground	땅
group	집단
grow	성장하다
growth	성장, 발전
guarantee	보증하다
guard	경비원, 지키다
guardian	보호자
guess	추측(짐작)하다
guest	손님
guidance	안내
guide	이끌다
guideline	지침
guilty	죄지은
gulf	만
gun	총
guy	녀석
gym	실내체조장
gymnasium	실내체조장
habit	습관
habitat	(동물의)자연번식지
habitual	습관적인
hair	털
half	반
halfway	중간의
hall	회관
halt	멈춰서다
hammer	망치
hand	손
handicap	불리한 조건
handle	손잡이
handsome	얼굴(자태)이 잘생긴
hang	걸다
haphazardly	우연히, 무턱대고, 되는 대로
happen	(사건 등이)일어나다
happy	행운의
harbor	항구
hard	단단한
hard	단단한, 어려운, 열심히
hardly	거의 -아니다
hardly	거의 ~않다
hardship	곤란
harm	해
harmonious	조화로운
harness	마구
harsh	거친
harvest	수확
haste	급함
hasten	서두르다
hat	(테있는)모자 모자를 씌우다
hatch	부화하다
hate	미워하다
haunt	자주가다
have	가지(고 있)다
hay	건초더미
hazard	위험
hazardous	위험한
he	(3인칭단수 남성)그
head	머리
headache	두통
headline	머릿기사,표제
headquarters	본부
heal	고치다
health	건강
healthful	건강에 좋은
healthy	건강한
hear	듣다
heart	심장
heat	열
heaven	하늘
heavily	몹시, 심하게
heavy	무거운
heel	발뒤꿈치
height	높이
heir	상속인
helicopter	헬리콥터
hell	지옥
hello	여보
help	돕다
helpless	희망 없는, 가능성 없는
hence	그러므로
hepatitis	간염
herd	무리. 떼
here	여기에
heritage	세습 재산
hero	영웅
hesitate	주저하다
hide	감추다
hierarchy	계층, 계급
high	높은
high	높은, 높게
high-tech	첨단 과학 기술의
highlight	강조하다
highly	매우, 대단히
highly	매우
highway	대도
hill	언덕, 낮은 산 인도 고지
hinder	막다, 방해하다
hip	엉덩이
hire	고용하다
historic	역사적으로 중요한
historical	역사적, 역사상의
historical	역사(상)의
history	역사
hit	명중하다
hobby	취미
hold	손에 갖고 있다
hole	구멍
holiday	휴일
holy	신성한
home	가정
homesick	향수병의
homework	숙제
honest	정직한
honesty	정직
honey	벌꿀
honor	명예
honour	명예
hook	갈고리
hop	뛰다
hope	희망
horizon	지평선
horn	뿔
horrible	무시무시한
horror	공포
horse	말
hospital	병원
hospitality	환대, 친절
host	주인, 집주인 노릇, 호스트
hostage	볼모
hostel	숙박업소, 쉼터
hostile	반대하는
hostile	적대적인
hot	뜨거운
hour	시간
house	집
household	가족
how	어떻게
however	아무리
hug	꼭 껴안다
huge	거대한
human	인간의
humanity	인류, 인간성
humble	겸손한
humiliate	창피함을 주다
humility	겸손
humor	유우머
hundred	100
hunger	굶주림
hungry	배고픈
hunt	사냥하다
hurry	서두르다
hurt	상처내다
husband	남편 절약하다
hut	오두막
hypothesis	가설
I	나는, 내가
ice	얼음
iceberg	빙산
idea	관념
idea	생각, 발상
ideal	이상
identical	아주 동일한
identification	신분증, 신분 증명서
identification	신분증
identify	동일시하다
identify	신원, 신분, 정체
identity	신원, 정체성
ideology	공리
idle	한가한
if	만일 -이라면
ignorance	무지
ignore	무시하다
ill	병든
illicit	불법의, 금지된
illusion	환영
illustrate	설명하다
imaginable	상상할 수 있는
imaginary	상상의
imagination	상상
imaginative	상상력이 풍부한
imagine	상상하다
imitate	흉내내다
immediate	직접의
immediate	즉각적인
immense	무한한
immensely	대단히, 엄청나게
immigrate	이주하다
immune	면역성의
impact	충격
impede	저해하다, 방해하다
impel	재촉하다
imperative	반드시 해야 하는
imperial	제국의
implement	기구
implement	이행하다, 수행하다
implication	밀접한 관계, 관련, 암시
imply	함축하다
imply	암시하다
import	수입하다
important	중요한
impose	부과하다
impress	인상지우다
impressed	인상 깊게 생각하는, 감명을 받은
impression	인상
impressive	굉장한, 인상적인
improbable	"사실이라고 생각할 수 없는,
 일어날 것 같지 않은"
improve	개선하다
improvement	개선
improvise	고안하다
in	-속에
inability	무능력
inaccessible	접근이 불가능한, 이용이 불가능한
inaccurate	부정확한
incentive	자극적인
incidence	발생정도, 범위
incident	사건
incidental	부수적인
inclination	경향, 기울어짐
incline	기울이다
inclined	~경향이 있다.
include	포함하다
income	수입
inconvenience	불편, ~에게 불편을 느끼게 하다
incorporate	합동시키다
incorrect	부정확한
incrative	수익성 있는, 돈벌이가 되는
increase	늘다
increasingly	점점, 더욱 더
incredible	믿을 수 없는
incredible	놀라운, 터무니 없는
incredulous	쉽사리 믿지 않는
incur	초래하다, 발생시키다
indeed	참으로
independence	독립성
independent	독립한
index	색인
indicate	지적하다
indication	징후, 조짐
indicator	지표, 지수
indifferent	무관심한
individual	개인
induce	꾀다
induce	유도하다
indulge	빠지다, 탐닉하다
industrial	산업의
industrious	근면한
industry	공업
inevitable	피할 수 없는
inexperienced	경험없는, 미숙한
infant	유아
infect	감염시키다
infer	추론하다
infer	비옥한, 기름진
inferior	열등한
infinite	무한한
inflate	부풀게 하다
inflation	인플레이션
inflict	(고통,피해를)입히다, 가하다
influence	영향력
influence	영향, 세력
inform	알리다
informal	비공식의
information	유익한, 정보를 주는
infuriate	화나게하다, 격분시키다
ingredient	성분
inhabit	살다
inhabit	거주하다, 서식하다
inherent	생태의, 고유의
inherent	고유의, 타고난
inherit	상속하다
inherit	유산으로 물려받다
inhibit	금하다
inhibit	억제하다
initial	처음의
initially	처음에, 초기에
initiate	시작하다
initiative	솔선, 독창성
inject	주사하다
injure	해치다
inn	여인숙
innate	타고난
inner	내적인
innocent	무구한
innovate	새롭게 하다
innovate	혁신하다
innovative	혁신적인
input	투입
inquire	묻다
inquiry	질문, 문의
insect	곤충
insert	끼워넣다
inside	안쪽
insight	통찰(력)
insist	주장하다
insolent	무례한
inspect	검사하다
inspect	조사하다, 점검하다
inspection	점검, 검사
inspector	조사관, 감독관
inspiration	영감
inspire	영감을 주다
install	설치하다
installment	할부
instance	실례
instant	즉시의
instate	확립하다, 임명하다
instead	그 대신에
instigate	부추기다, 선동하다
instinct	본능
institute	만들다
instruct	가르치다
instruction	설명, 지시
instrument	기구
insult	모욕하다
insurance	보험, 보장
insure	보증하다
intangible	무형의
integrate	통합하다
intellectual	지적인
intelligence	지능
intelligent	지적인
intelligible	이해할 수 있는
intend	-할 작정이다
intense	강렬한
intensify	강화하다
intensive	집중적인
intent	의향
intention	의도
interact	서로 작용하다
interest	흥미
interested	관련 있는; 관심이 있는
interfere	간섭하다
interim	임시의
intermediate	중간의 중간물
internal	내부의
international	국제적인
interpret	해석하다
interrupt	훼방놓다
intersection	교차로(점)
interval	간격
intervene	사이에 들다
interview	면접, 면접을 보다
intimate	친밀한
into	-안으로
intrigue	음모
intriguing	흥미를 자아내는
introduce	안으로 들이다
introduction	도입
invade	침입하다
invaluable	매우귀중한
invent	발명하다
invention	발명하다
inventory	재고품, 재고목록
inventory	물품목록
invest	투자하다
investigate	조사하다
investment	투자, 투자금
invite	초대하다
invoice	송장
involve	말아넣다
involved	관여하는, 관계된, 연루된
iron	쇠
ironic	반어적인
irony	반어
irrelevant	관계가 없는, 무관한
irrigation	관개
irritate	노하게 하다
island	섬
isolate	고립시키다
isolation	고립, 고독
issue	문제[쟁점]/호/발행/발표하다
it	그것은
item	조항
itinerary	여행 일정표
jail	교도소
jar	(아가리가 넓은)항아리
jaw	턱
jealous	질투심많은
jeans	청바지
jet	(가스등의)분출
job	일
jog	살짝 밀다 덜커덕 움직이다 고르지 않음
join	결합하다
joint	이음매
joke	농담
journal	일간신문
journalist	언론인
journey	여행
joy	즐거움
judge	재판관
judgement	판단, 심판
judicial	사법의
junior	손아래사람
junk	폐물고물, 내버리다
jury	배심
just	올바른
justice	정의
justify	옳다고 하다
juvenile	청소년의
keen	날카로운
keep	계속하다
kettle	주전자
key	열쇠
kick	걷어차다
kid	아이
kill	죽이다
kind	친절한
kindergarten	유치원
king	왕
kit	연장통
kitchen	부엌
knee	무릎
kneel	무릎을 꿇다
knife	나이프
knight	(중세의)기사
knock	치다
knot	매듭
know	알다
lab	실험실
label	라벨
labor	노동
laboratory	실험실
labour	노동
lack	결핍
ladder	사닥다리
lady	귀부인
lagislation	법률, 법규
lake	호수
lamb	어린 양
lamp	등
land	뭍
landfill	매립지
landscape	풍경
lane	좁은길
language	언어
lap	무릎
lapse	착오, 실수
large	큰
largely	주로, 대부분
last	계속하다
late	늦은
lately	최근에
latter	뒤쪽의
laugh	(소리내어)웃다
launch	진수시키다
laundry	세탁물
law	법률
lawn	잔디밭
lawyer	법률가
lax	(행동 등이)느슨한, 규율에 못 미치는
lay	눕히다
layer	층
lazy	게으른
lead	이끌다
leadership	리더십, 지도력
leading	선도적인, 일류의, 가장 중요한, 선두적인
leaf	잎
leak	샘
lean	기대다
leap	껑충 뛰다
learn	배우다
lease	임대차
leather	무두질한 가죽
leave	남기고가다
lecture	강의
left	왼쪽의
leftover	남은 음식
leg	다리
legal	법률상의
legend	전설
legislate	법률을 제정하다
legitimate	합법의
legnthy	너무 긴, 장황한
leisure	틈
lend	빌리다
less	보다 적은, 덜한
lessen	줄이다, 완화하다
lesson	학과
let	시키다
letter	편지
level	수평의
liable	~하기 쉬운, ~할 것 같은
liberal	자유주의의
liberty	자유
library	도서관
licence	면허
license	면허
lid	뚜껑
lie	눕다
lift	끌어올리다
light	빛
like	좋아하다
likely	있을 법한
likewise	같이, 마찬가지로
limit	한계
limited	제한된, 한정된
line	선
linguistic	말의
link	사슬의 고리
lion	사자
lip	입술
liquid	액체
liquidate	처분하다, 청산하다
list	일람표
listen	경청하다
literal	문자의
literary	문학의
literate	읽고 쓸 줄 아는
literature	문학
litter	쓰레기, 어지르다
litter	쓰레기
little	작은
live	살다
live	살아있는, 생방송의
lively	활기찬
lively	활기찬, 생기 있는
liver	간
livingroom	거실
load	짐
loan	대부
local	장소의
locate	관청 등을 두다
location	장소, 위치
lock	자물쇠
log	통나무
logic	논리학
lone	혼자의
long	(길이,시간 등)긴
look	보다
loose	풀어진
lose	잃다
loss	잃음
lot	제비
lottery	복권
loud	시끄러운
lounge	빈둥거리다
love	사랑
low	낮은
lower	아래의, 낮은, 낮추다
loyal	충성스러운
luck	운
lumber	목재
lump	덩어리
lunar	달의
lunch	점심
luxurious	사치스러운
luxury	사치
lyric	서정시
machine	기계
mad	미친
magazine	잡지
magnet	자석
magnificent	장대한
mail	우편물
main	주요한
maintain	계속하다
major	큰쪽의
majority	대다수
make	만들다
make-up	화장, 구성
male	남성의
malfunction	오작동, 기능불량
mammal	포유류
man	남자
manage	관리하다
management	경영진, 경영
managerial	관리의
mandate	명령하다, 요구하다
mandatory	의무적인
maneuver	이동시키다, 움직이다
manifest	명백히 하다
manipulate	(손으로)다루다
manipulation	조작
mankind	인류
manner	방법
manner	방식
manners	예의
manual	설명서, 안내서
manufacture	제조하다
manufacturer	제조회사, 제조업자
manufacturing	제조(업)의
manuscript	원고
many	많은
map	지도
margin	가장자리
marginal	약간의; 주변의
marine	바다의
mark	표
markedly	두드러지게
market	시장
marry	결혼하다
marvel	경이
marvelous	휼륭한
mass	덩어리
massive	육중한
master	장
mastermind	(계획 등의)입안자, 지도자
masterpiece	걸작
match	성냥
mate	상대
material	원료
mathematics	수학
matter	물질
mature	익은
maximum	최고점
may	5월 청춘, 인생의 봄 산사나무, 아가위나무
maybe	아마
mayor	시장
meadow	초지
meager	부족한, 결핍된
meal	식사
mean	의미하다
means	수단, 방법
means	수단
meantime	그동안 그 사이에
meanwhile	그동안
measure	재다
measurement	측정, 측량; 치수
meat	(식용짐승의)고기
mechanic	직공
mechanical	기계의
mechanism	(기계)장치
mediate	중재하다
mediate	조정하다
medical	의학의
medicine	약
medieval	중세(풍)의
meditation	명상
medium	중간
meet	-을 만나다
meeting	회의
melt	녹다
memorable	기억할 만한
memorable	기억할만한
memorial	기념비
memorial	기념의
memorize	암기하다.
memory	기억
mental	마음의
mention	말하다
merchandise	상품
merchant	상인
mercy	자비
mere	단순한
merely	단지
merge	합병하다
merit	장점
mess	혼란
messy	지저분한
metal	금속
meteorological	기상의
method	방법
meticulously	꼼꼼하게
metropolitan	수도권(의)
microphone	확성기
microscope	현미경
microwave	극초단파 전자레인지로 요리하다
middle	한복판의
midst	한가운데
might	힘
migrate	이주하다
migration	이동, 이주
mild	온후한
military	군의
milk	젖
mill	멧돌
millennium	천년
million	백만
millionaire	백만장자
mind	마음
mine	광산, 채굴하다
miner	광산업자
mineral	광물
minimal	최소(한도)의
minimum	최소 한도
minister	장관
ministry	장관(목사)의 직(소임)
minor	작은 편의
minority	소수
minute	분
minutes	회의록, 의사록
miracle	기적
mirror	거울
mischief	장난, 해악
miserable	비참한
mislead	잘못믿게하다
misplace	잃어버리다, 위치를 잘못 잡다
miss	미혼 여성 실수하다
missile	미사일
missing	분실된, 없어진
mission	사명
mist	안개
mistake	틀리다
misunderstand	오해하다.
mix	섞다
mixture	혼합물
mobile	움직이기 쉬운
mock	조롱하다
mode	방법
moderate	절제하는
moderation	절제
modern	현대의
modest	겸손한
modify	변경하다
moisture	습기
molecule	분자
moment	순간
monastery	수도원
money	금전
monitor	충고자
monk	수사
monkey	원숭이
monotonous	단조로운
monster	괴물
month	월
monument	기념비
mood	(일시적인)기분
moon	달
moral	도덕의
morale	사기
moreover	그 위에
morning	아침
mortal	죽을운명의
mortgage	(담보)대출
moss	이끼
mother	어머니
motion	운동
motivate	동기를 부여하다.
motive	동기
motorcycle	오토바이
mount	산
mount	올라가다
mountain	산
mounting	증가하는, 오르는
mouse	새앙쥐
mouth	입
move	움직이다
movement	운동,움직임
movie	영화
much	많은
mud	진흙
multiple	복합의
multiply	늘리다
mummy	미이라
municipality	지방자치단체
mural	벽화
murder	살인
muscle	근육
museum	박물관
mushroom	버섯
music	음악
must	-해야 한다
mustache	수염
mutual	상호의
mystery	불가사의
myth	신화
nail	손톱
naive	소박한
naked	발가벗은
name	이름
namely	즉
nanny	유모
nap	낮잠
narrate	이야기하다
narrow	좁은
nasty	불쾌한
nation	국가
native	타고난
nature	자연
navy	해군(력)
near	가까이 -의 가까이에 가까운 접근하다
near	가까운, 가까이
nearly	거의, 대략
nearly	거의
neat	산뜻한
necessary	필요한
necessity	필수품
neck	목
need	필요
needle	바늘 바늘로 꿰매다 바느질하다 아슬아슬한
negative	부정적인
neglect	게을리 하다
negligence	부주의, 태만
negotiate	교섭하다
negotiation	협상, 교섭
neighbor	이웃사람(나라)
neither	(둘중)어느쪽도 -아니다 -도 아니다
nephew	조카
nerve	신경
nervous	신경의
nest	보금자리
net	그물
network	그물세공
neutral	중립의
neutrality	중립성, 중립
never	결코 -아니다
nevertheless	그럼에도 불구하고
new	새로운
newspaper	신문
next	다음의
nice	니스(프랑스 남부의 항구도시)
niece	조카딸
night	밤
nightmare	악몽
no	무의
noble	고귀한
nobody	아무도 -않다 하찮은 사람
nod	끄덕이다
noise	소리
nominate	추천하다
nomination	임명, 지명
none	아무도(조금도)-않다 조금도(결코)-않다
nonetheless	역시
nonsense	허튼 소리
noon	정오
nor	-도 또한-않다
norm	표준
normal	표준(의)
north	북, 북 쪽, 북부
nose	코
not	아니다
note	기록
nothing	아무것도 …없다
notice	통지, 통보
noticeable	눈에 띄는, 현저한
notification	통지
notify	통고하다
nourish	영양분을 주다
novel	소설
novice	초보자
now	지금
nowadays	오늘날에는, 요즈음에는
nowhere	아무데도 …없다
nuclear	핵의, 핵을 형성하는 원자핵의
number	수
numerically	수적으로
numerous	다 수의, 수많은, 셀 수 없이 많은
nun	수녀 집비둘기의 일종
nurse	유모
nurture	양육하다
nut	견과
nutrition	영양분
oak	참나무
obey	따르다
object	사물
object	물체, 대상, 목표, 반대하다
objectify	객관화하다
objection	반대, 이익
objective	객관적인
objective	목표, 객관적인
obligate	의무를 지우다
obligation	의무, 책임
oblige	(의무를)별수없이 -하게하다
obscure	덮어 감추다
observance	준수
observation	관찰
observe	관찰하다
obsess	늘러붙다
obsolete	쓸모없게 된
obstacle	장애(물)
obstruct	방해하다
obtain	얻다
obtain	얻다, 획득하다
obvious	명백한
occasion	경우
occasional	가끔의
occident	서양
occupancy	점유, 선점
occupation	일직업
occupy	차지하다
occur	일어나다
occur	발생하다
ocean	대양
odd	묘한
of	출신의
off	떨어져
offend	성나게 하다
offer	권하다
office	임무
officer	장교
official	공무원
often	자주
oil	기름
old	늙은
olive	올리브나무
omission	생략
omit	생략하다
omit	누락하다, 빠뜨리다
on	위에
once	한번
one	하나(의)
ongoing	진행 중인
only	유일한
open	열다
operate	움직이다
operation	수술
opinion	의견
opponent	상대, 반대자
opportune	시기가 좋은, 알맞은
opportunity	기회
oppose	반대하다
oppose	반대하다, 겨루다
opposite	정반대의 (것),
optimist	낙천가
optimistic	낙관적인
option	선택(권의 자유)
or	혹은
oral	구두의
orbit	궤도
orchestra	관현악단
orchestrate	주관하다, 조정하다
order	순서
ordinary	보통의
organ	(생물의)기관
organic	유기체의
organise	조직하다
organism	유기체 (생물)
organization	단체
organize	조직하다
orient	동양 동양의 동쪽으로 향하게 하다
origin	기원
originate	비롯되다, 유래하다
other	다른 다른 것 그렇지 않고
otherwise	딴 방법으로는
ounce	삵괭이
out	밖으로
outcome	결과
outgoing	외향적인
outlaw	불법화하다
outlet	배출구
outline	윤곽
outlook	전망
outpace	보다 속도가 빠르다
output	산출
outrage	불법(적인 행위)
outskirt	교외, 변두리
outstanding	눈에 띄는
oval	타원형(의)
over	위쪽
overall	포괄(전면)적인 덧옷
overcome	이기다
overdue	(지불,반납 등의)기한이 지난, 지불 기한이 넘은
overflow	넘쳐흐르다
overhead	머리위에 머리 위의
overhear	엿듣다
overlap	겹치다
overlook	내려다 보다
overnight	전날밤의
oversea	해외(로부터)의
oversee	감독하다
overtime	초과근무, 야근
overview	개요, 개관
overweight	과체중의
overwhelm	압도하다
owe	지불할 의무가 있다
own	자기자신의 소유하다
oxygen	산소
P.M.	오후
pace	한걸음
pack	꾸러미
package	소포, 꾸러미
packet	다발
pad	덧대는 것
pain	고통
paint	도료
pair	한쌍
palace	궁전
pale	창백한
palm	손바닥
pan	남비 사금 등을 남비로 가려내다
panel	판벽널
panic	돌연한공포
pants	바지
paper	종이
paradise	낙원
paradox	역설
paragraph	(문장의)절
parallel	평행의
paralyze	마비시키다
parcel	소포
pardon	용서하다 용서
parent	어버이
parental	부모의
park	공원
parliament	의회
part	부분
partial	부분적인
partial	부분적인, 불완전한
participant	참가자
participate	참가하다
participate	참여하다
participation	참여, 참가, 가입
particle	입자
particle	극소량, 미량, 입자
particular	특수한
pass	지나가다
passage	통행, 통과
passenger	승객
passion	정열
passionate	열렬한
passive	수동적인
passport	여권
past	과거
pastime	과거
pat	톡톡 가볍게 치다
patch	깁는 헝겊
patent	전매특허권 전매특허의
path	작은 길
patience	인내심
patient	인내심이 강한 환자
patriot	애국자
patrol	순회
patronize	단골로 삼다
pattern	모범
pause	중지
pave	(도로를)포장하다
pavement	포장도로
pay	지불하다
payable	지불해야 하는
payment	지불(금액),납입(금액)
payroll	임금대장, 금료명부
peace	평화
peak	(뾰족한)끝
pear	서양배
peasant	농부
peculiar	특별한
pedestrian	보행자
peel	껍질을 벗기다 벗어지다 껍질
peer	동료
penalty	벌
pencil	연필 연필로 쓰다
peninsular	반도
people	사람들
pepper	고추
per	-에 의하여
perceive	지각하다
perceive	인식하다
percentage	비율, 백분율
perfect	완전한
perform	다하다
performance	실적,성과; 공연,연주, 연기
perhaps	아마
perimeter	둘레
period	시간, 기간
periodically	주기적으로
perish	죽다, 사라지다
perishable	썩기 쉬운
permanent	영구의
permission	허락, 허가
permit	허가하다
perpetrate	범하다, 저지르다
persist	고집하다
persistence	끈덕짐, 고집
person	사람
personal	개인의
personal	개인적인, 사적인
personality	개성
personnel	인원
personnel	인사의, 직원의
personnel	인원, 조직
perspective	원근법의 원근 화법
perspective	관점, 전망, 시각
persuade	설득하다
persuasive	설득력 있는
pessimistic	비관적인
pet	애완동물
petrol	가솔린
pharmaceutical	제약의, 약학의
phase	국면
phenomenon	현상
philosophy	철학
photograph	사진 촬영하다
photography	사진술
phrase	구
physical	물질의
physician	의사
physics	물리학
pick	따다
picture	그림
piece	한 조각
pierce	관통하다
pig	돼지
pile	쌓아 올린 것
pill	알약
pin	핀 핀으로 꽂다
pinch	꼬집다
pine	소나무 수척해 지다
pink	연분홍색
pioneer	개척자
pitch	던지다
pity	불쌍히 여김
